ts_ns,bid,ask,bid_sz,ask_sz,mid,spread,microprice
1756090805950000000,113231.6,113452,0.01752,0.00028,113341.8,220.4,113448.533034
1756090806000000000,113231.6,113452,0.01752,0.00028,113341.8,220.4,113448.533034
1756090806050000000,113231.6,113452,0.01752,0.00028,113341.8,220.4,113448.533034
1756090806100000000,113231.6,113452,0.01752,0.00028,113341.8,220.4,113448.533034
1756090806150000000,113231.6,113452,0.01752,0.00028,113341.8,220.4,113448.533034
1756090806200000000,113231.6,113452,0.01752,0.00028,113341.8,220.4,113448.533034
1756090806250000000,113231.6,113452,0.01752,0.00028,113341.8,220.4,113448.533034
1756090806300000000,113231.6,113452,0.01752,0.00028,113341.8,220.4,113448.533034
1756090806350000000,113231.6,113452,0.01752,0.00028,113341.8,220.4,113448.533034
1756090806400000000,113231.6,113452,0.01752,0.00028,113341.8,220.4,113448.533034
1756090806450000000,113231.6,113451.98,0.01752,0.04326,113341.79,220.38,113295.125133
1756090806500000000,113231.6,113451.98,0.01752,0.04326,113341.79,220.38,113295.125133
1756090806550000000,113231.6,113451.97,0.01752,0.59379,113341.785,220.37,113237.915752
1756090806600000000,113231.6,113451.97,0.01752,0.59379,113341.785,220.37,113237.915752
1756090806650000000,113231.6,113451.96,0.01752,0.21741,113341.78,220.36,113248.033436
1756090806700000000,113231.6,113451.96,0.01752,0.21741,113341.78,220.36,113248.033436
1756090806750000000,113231.6,113451.95,0.01752,0.59379,113341.775,220.35,113237.915179
1756090806800000000,113231.6,113451.95,0.01752,0.59379,113341.775,220.35,113237.915179
1756090806850000000,113231.6,113451.95,0.01752,0.59379,113341.775,220.35,113237.915179
1756090806900000000,113231.6,113451.95,0.01752,0.59379,113341.775,220.35,113237.915179
1756090806950000000,113231.6,113451.95,0.01752,0.59379,113341.775,220.35,113237.915179
1756090807000000000,113231.6,113451.95,0.01752,0.59379,113341.775,220.35,113237.915179
1756090807050000000,113231.6,113451.95,0.01752,0.59379,113341.775,220.35,113237.915179
1756090807100000000,113231.6,113451.95,0.01752,0.59379,113341.775,220.35,113237.915179
1756090807150000000,113231.6,113451.95,0.01752,0.59379,113341.775,220.35,113237.915179
1756090807200000000,113231.6,113451.95,0.01752,0.59379,113341.775,220.35,113237.915179
1756090807250000000,113231.6,113451.95,0.01752,0.59379,113341.775,220.35,113237.915179
1756090807300000000,113231.6,113451.95,0.01752,0.59379,113341.775,220.35,113237.915179
1756090807350000000,113231.6,113451.95,0.01752,0.59379,113341.775,220.35,113237.915179
1756090807400000000,113231.6,113451.95,0.01752,0.59379,113341.775,220.35,113237.915179
1756090807450000000,113231.6,113451.94,0.01752,0.04326,113341.77,220.34,113295.113603
1756090807500000000,113231.6,113451.94,0.01752,0.04326,113341.77,220.34,113295.113603
1756090807550000000,113231.6,113451.93,0.01752,0.59379,113341.765,220.33,113237.914606
1756090807600000000,113231.6,113451.93,0.01752,0.59379,113341.765,220.33,113237.914606
1756090807650000000,113231.6,113451.93,0.01752,0.59379,113341.765,220.33,113237.914606
1756090807700000000,113231.6,113451.93,0.01752,0.59379,113341.765,220.33,113237.914606
1756090807750000000,113231.6,113451.93,0.01752,0.59379,113341.765,220.33,113237.914606
1756090807800000000,113231.6,113451.93,0.01752,0.59379,113341.765,220.33,113237.914606
1756090807850000000,113231.6,113451.93,0.01752,0.59379,113341.765,220.33,113237.914606
1756090807900000000,113231.6,113451.93,0.01752,0.59379,113341.765,220.33,113237.914606
1756090807950000000,113231.6,113451.92,0.01752,0.04444,113341.76,220.32,113293.89836
1756090808000000000,113231.6,113451.92,0.01752,0.04444,113341.76,220.32,113293.89836
1756090808050000000,113231.6,113451.91,0.01752,0.59379,113341.755,220.31,113237.914032
1756090808100000000,113231.6,113451.91,0.01752,0.59379,113341.755,220.31,113237.914032
1756090808150000000,113231.6,113451.91,0.01752,0.59407,113341.755,220.31,113237.911142
1756090808200000000,113231.6,113451.91,0.01752,0.59407,113341.755,220.31,113237.911142
1756090808250000000,113231.6,113451.91,0.01752,0.59407,113341.755,220.31,113237.911142
1756090808300000000,113231.6,113451.91,0.01752,0.59407,113341.755,220.31,113237.911142
1756090808350000000,113231.6,113451.91,0.01752,0.59407,113341.755,220.31,113237.911142
1756090808400000000,113231.6,113451.91,0.01752,0.59407,113341.755,220.31,113237.911142
1756090808450000000,113231.6,113451.91,0.01752,0.59407,113341.755,220.31,113237.911142
1756090808500000000,113231.6,113451.91,0.01752,0.59407,113341.755,220.31,113237.911142
1756090808550000000,113231.6,113451.91,0.01752,0.59407,113341.755,220.31,113237.911142
1756090808600000000,113231.6,113451.91,0.01752,0.59407,113341.755,220.31,113237.911142
1756090808650000000,113231.6,113451.91,0.01752,0.59407,113341.755,220.31,113237.911142
1756090808700000000,113231.6,113451.91,0.01752,0.59407,113341.755,220.31,113237.911142
1756090808750000000,113231.6,113451.91,0.01752,0.59407,113341.755,220.31,113237.911142
1756090808800000000,113231.6,113451.91,0.01752,0.59407,113341.755,220.31,113237.911142
1756090808850000000,113231.6,113451.91,0.01752,0.59407,113341.755,220.31,113237.911142
1756090808900000000,113231.6,113451.91,0.01752,0.59407,113341.755,220.31,113237.911142
1756090808950000000,113231.6,113451.91,0.01752,0.59407,113341.755,220.31,113237.911142
1756090809000000000,113231.6,113451.91,0.01752,0.59407,113341.755,220.31,113237.911142
1756090809050000000,113231.6,113451.91,0.01752,0.59407,113341.755,220.31,113237.911142
1756090809100000000,113231.6,113451.91,0.01752,0.59407,113341.755,220.31,113237.911142
1756090809150000000,113231.6,113451.91,0.01752,0.59407,113341.755,220.31,113237.911142
1756090809200000000,113231.6,113451.91,0.01752,0.59407,113341.755,220.31,113237.911142
1756090809250000000,113231.6,113451.91,0.01752,0.59407,113341.755,220.31,113237.911142
1756090809300000000,113231.6,113451.91,0.01752,0.59407,113341.755,220.31,113237.911142
1756090809350000000,113231.6,113451.91,0.01752,0.59407,113341.755,220.31,113237.911142
1756090809400000000,113231.6,113451.91,0.01752,0.59407,113341.755,220.31,113237.911142
1756090809450000000,113231.6,113451.9,0.01752,0.0443,113341.75,220.3,113294.033775
1756090809500000000,113231.6,113451.9,0.01752,0.0443,113341.75,220.3,113294.033775
1756090809550000000,113231.6,113451.89,0.01752,0.59379,113341.745,220.29,113237.913459
1756090809600000000,113231.6,113451.89,0.01752,0.59379,113341.745,220.29,113237.913459
1756090809650000000,113231.6,113451.88,0.01752,0.0443,113341.74,220.28,113294.028107
1756090809700000000,113231.6,113451.88,0.01752,0.0443,113341.74,220.28,113294.028107
1756090809750000000,113231.6,113451.87,0.01752,0.59379,113341.735,220.27,113237.912886
1756090809800000000,113231.6,113451.87,0.01752,0.59379,113341.735,220.27,113237.912886
1756090809850000000,113231.6,113451.87,0.01752,0.59379,113341.735,220.27,113237.912886
1756090809900000000,113231.6,113451.87,0.01752,0.59379,113341.735,220.27,113237.912886
1756090809950000000,113231.6,113451.86,0.01752,0.0443,113341.73,220.26,113294.022439
1756090810000000000,113231.6,113451.86,0.01752,0.0443,113341.73,220.26,113294.022439
1756090810050000000,113231.6,113451.85,0.01752,0.59379,113341.725,220.25,113237.912313
1756090810100000000,113231.6,113451.85,0.01752,0.59379,113341.725,220.25,113237.912313
1756090810150000000,113231.6,113451.85,0.01752,0.59379,113341.725,220.25,113237.912313
1756090810200000000,113231.6,113451.85,0.01752,0.59379,113341.725,220.25,113237.912313
1756090810250000000,113231.6,113451.85,0.01752,0.59379,113341.725,220.25,113237.912313
1756090810300000000,113231.6,113451.85,0.01752,0.59379,113341.725,220.25,113237.912313
1756090810350000000,113231.6,113451.84,0.01752,0.00028,113341.72,220.24,113448.375551
1756090810400000000,113231.6,113451.84,0.01752,0.00028,113341.72,220.24,113448.375551
1756090810450000000,113231.6,113451.84,0.01752,0.00028,113341.72,220.24,113448.375551
1756090810500000000,113231.6,113451.84,0.01752,0.00028,113341.72,220.24,113448.375551
1756090810550000000,113231.6,113451.84,0.01752,0.00028,113341.72,220.24,113448.375551
1756090810600000000,113231.6,113451.84,0.01752,0.00028,113341.72,220.24,113448.375551
1756090810650000000,113231.6,113451.82,0.01752,0.0443,113341.71,220.22,113294.011103
1756090810700000000,113231.6,113451.82,0.01752,0.0443,113341.71,220.22,113294.011103
1756090810750000000,113231.6,113451.81,0.01752,0.59379,113341.705,220.21,113237.911167
1756090810800000000,113231.6,113451.81,0.01752,0.59379,113341.705,220.21,113237.911167
1756090810850000000,113231.6,113451.81,0.01752,0.59379,113341.705,220.21,113237.911167
1756090810900000000,113231.6,113451.81,0.01752,0.59379,113341.705,220.21,113237.911167
1756090810950000000,113231.6,113451.81,0.01752,0.59379,113341.705,220.21,113237.911167
1756090811000000000,113231.6,113451.81,0.01752,0.59379,113341.705,220.21,113237.911167
1756090811050000000,113231.6,113451.8,0.01752,0.0443,113341.7,220.2,113294.005435
1756090811100000000,113231.6,113451.8,0.01752,0.0443,113341.7,220.2,113294.005435
1756090811150000000,113231.6,113451.79,0.01752,0.59379,113341.695,220.19,113237.910593
1756090811200000000,113231.6,113451.79,0.01752,0.59379,113341.695,220.19,113237.910593
1756090811250000000,113231.6,113451.79,0.01752,0.59379,113341.695,220.19,113237.910593
1756090811300000000,113231.6,113451.79,0.01752,0.59379,113341.695,220.19,113237.910593
1756090811350000000,113231.6,113451.79,0.01752,0.59379,113341.695,220.19,113237.910593
1756090811400000000,113231.6,113451.79,0.01752,0.59379,113341.695,220.19,113237.910593
1756090811450000000,113231.6,113451.79,0.01752,0.59379,113341.695,220.19,113237.910593
1756090811500000000,113231.6,113451.79,0.01752,0.59379,113341.695,220.19,113237.910593
1756090811550000000,113231.6,113451.79,0.01752,0.59379,113341.695,220.19,113237.910593
1756090811600000000,113231.6,113451.79,0.01752,0.59379,113341.695,220.19,113237.910593
1756090811650000000,113231.6,113451.79,0.01752,0.59379,113341.695,220.19,113237.910593
1756090811700000000,113231.6,113451.79,0.01752,0.59379,113341.695,220.19,113237.910593
1756090811750000000,113231.6,113451.79,0.01752,0.59379,113341.695,220.19,113237.910593
1756090811800000000,113231.6,113451.79,0.01752,0.59379,113341.695,220.19,113237.910593
1756090811850000000,113231.6,113451.79,0.01752,0.59379,113341.695,220.19,113237.910593
1756090811900000000,113231.6,113451.79,0.01752,0.59379,113341.695,220.19,113237.910593
1756090811950000000,113231.6,113451.79,0.01752,0.59379,113341.695,220.19,113237.910593
1756090812000000000,113231.6,113451.79,0.01752,0.59379,113341.695,220.19,113237.910593
1756090812050000000,113231.6,113451.79,0.01752,0.59379,113341.695,220.19,113237.910593
1756090812100000000,113231.6,113451.79,0.01752,0.59379,113341.695,220.19,113237.910593
1756090812150000000,113231.6,113451.82,0.01752,0.59379,113341.71,220.22,113237.911453
1756090812200000000,113231.6,113451.82,0.01752,0.59379,113341.71,220.22,113237.911453
1756090812250000000,113231.6,113451.81,0.01752,0.04276,113341.705,220.21,113295.602641
1756090812300000000,113231.6,113451.81,0.01752,0.04276,113341.705,220.21,113295.602641
1756090812350000000,113231.6,113451.8,0.01752,0.59379,113341.7,220.2,113237.91088
1756090812400000000,113231.6,113451.8,0.01752,0.59379,113341.7,220.2,113237.91088
1756090812450000000,113231.6,113451.8,0.01752,0.59379,113341.7,220.2,113237.91088
1756090812500000000,113231.6,113451.8,0.01752,0.59379,113341.7,220.2,113237.91088
1756090812550000000,113231.6,113451.79,0.01752,0.21741,113341.695,220.19,113248.020759
1756090812600000000,113231.6,113451.79,0.01752,0.21741,113341.695,220.19,113248.020759
1756090812650000000,113231.6,113451.78,0.01752,0.59379,113341.69,220.18,113237.910307
1756090812700000000,113231.6,113451.78,0.01752,0.59379,113341.69,220.18,113237.910307
1756090812750000000,113231.6,113451.78,0.01752,0.59379,113341.69,220.18,113237.910307
1756090812800000000,113231.6,113451.78,0.01752,0.59379,113341.69,220.18,113237.910307
1756090812850000000,113231.6,113451.78,0.01752,0.59379,113341.69,220.18,113237.910307
1756090812900000000,113231.6,113451.78,0.01752,0.59379,113341.69,220.18,113237.910307
1756090812950000000,113231.6,113451.78,0.01752,0.59379,113341.69,220.18,113237.910307
1756090813000000000,113231.6,113451.78,0.01752,0.59379,113341.69,220.18,113237.910307
1756090813050000000,113231.6,113451.78,0.01752,0.59379,113341.69,220.18,113237.910307
1756090813100000000,113231.6,113451.78,0.01752,0.59379,113341.69,220.18,113237.910307
1756090813150000000,113231.6,113451.78,0.01752,0.59379,113341.69,220.18,113237.910307
1756090813200000000,113231.6,113451.78,0.01752,0.59379,113341.69,220.18,113237.910307
1756090813250000000,113231.6,113451.78,0.01752,0.59379,113341.69,220.18,113237.910307
1756090813300000000,113231.6,113451.78,0.01752,0.59379,113341.69,220.18,113237.910307
1756090813350000000,113231.6,113451.77,0.01752,0.04276,113341.685,220.17,113295.591015
1756090813400000000,113231.6,113451.77,0.01752,0.04276,113341.685,220.17,113295.591015
1756090813450000000,113231.6,113451.76,0.01752,0.59379,113341.68,220.16,113237.909734
1756090813500000000,113231.6,113451.76,0.01752,0.59379,113341.68,220.16,113237.909734
1756090813550000000,113231.6,113451.76,0.01752,0.59379,113341.68,220.16,113237.909734
1756090813600000000,113231.6,113451.76,0.01752,0.59379,113341.68,220.16,113237.909734
1756090813650000000,113231.6,113451.76,0.01752,0.59379,113341.68,220.16,113237.909734
1756090813700000000,113231.6,113451.76,0.01752,0.59379,113341.68,220.16,113237.909734
1756090813750000000,113231.6,113451.76,0.01752,0.59379,113341.68,220.16,113237.909734
1756090813800000000,113231.6,113451.76,0.01752,0.59379,113341.68,220.16,113237.909734
1756090813850000000,113231.6,113451.76,0.01752,0.59379,113341.68,220.16,113237.909734
1756090813900000000,113231.6,113451.76,0.01752,0.59379,113341.68,220.16,113237.909734
1756090813950000000,113231.6,113451.76,0.01752,0.59379,113341.68,220.16,113237.909734
1756090814000000000,113231.6,113451.76,0.01752,0.59379,113341.68,220.16,113237.909734
1756090814050000000,113231.6,113451.76,0.01752,0.59379,113341.68,220.16,113237.909734
1756090814100000000,113231.6,113451.76,0.01752,0.59379,113341.68,220.16,113237.909734
1756090814150000000,113231.6,113451.76,0.01752,0.59379,113341.68,220.16,113237.909734
1756090814200000000,113231.6,113451.76,0.01752,0.59379,113341.68,220.16,113237.909734
1756090814250000000,113231.6,113451.76,0.01752,0.59379,113341.68,220.16,113237.909734
1756090814300000000,113231.6,113451.76,0.01752,0.59379,113341.68,220.16,113237.909734
1756090814350000000,113231.6,113451.75,0.01752,0.04276,113341.675,220.15,113295.585202
1756090814400000000,113231.6,113451.75,0.01752,0.04276,113341.675,220.15,113295.585202
1756090814450000000,113231.6,113451.74,0.01752,0.59379,113341.67,220.14,113237.90916
1756090814500000000,113231.6,113451.74,0.01752,0.59379,113341.67,220.14,113237.90916
1756090814550000000,113231.6,113451.74,0.01752,0.59379,113341.67,220.14,113237.90916
1756090814600000000,113231.6,113451.74,0.01752,0.59379,113341.67,220.14,113237.90916
1756090814650000000,113231.6,113451.74,0.01752,0.59379,113341.67,220.14,113237.90916
1756090814700000000,113231.6,113451.74,0.01752,0.59379,113341.67,220.14,113237.90916
1756090814750000000,113231.6,113451.74,0.01752,0.93752,113341.67,220.14,113235.63842
1756090814800000000,113231.6,113451.74,0.01752,0.93752,113341.67,220.14,113235.63842
1756090814850000000,113231.6,113451.74,0.01752,0.93752,113341.67,220.14,113235.63842
1756090814900000000,113231.6,113451.74,0.01752,0.93752,113341.67,220.14,113235.63842
1756090814950000000,113231.6,113451.74,0.01752,0.93752,113341.67,220.14,113235.63842
1756090815000000000,113231.6,113451.74,0.01752,0.93752,113341.67,220.14,113235.63842
1756090815050000000,113231.6,113451.74,0.01752,0.93752,113341.67,220.14,113235.63842
1756090815100000000,113231.6,113451.74,0.01752,0.93752,113341.67,220.14,113235.63842
1756090815150000000,113231.6,113451.74,0.01752,0.93752,113341.67,220.14,113235.63842
1756090815200000000,113231.6,113451.74,0.01752,0.93752,113341.67,220.14,113235.63842
1756090815250000000,113231.61,113451.74,0.00801,0.93752,113341.675,220.13,113233.474818
1756090815300000000,113231.61,113451.74,0.00801,0.93752,113341.675,220.13,113233.474818
1756090815350000000,113231.62,113451.74,0.01752,0.93752,113341.68,220.12,113235.658053
1756090815400000000,113231.62,113451.74,0.01752,0.93752,113341.68,220.12,113235.658053
1756090815450000000,113231.62,113451.74,0.01752,0.93752,113341.68,220.12,113235.658053
1756090815500000000,113231.62,113451.74,0.01752,0.93752,113341.68,220.12,113235.658053
1756090815550000000,113231.62,113451.74,0.01752,0.93752,113341.68,220.12,113235.658053
1756090815600000000,113231.62,113451.74,0.01752,0.93752,113341.68,220.12,113235.658053
1756090815650000000,113231.62,113451.74,0.01752,0.93752,113341.68,220.12,113235.658053
1756090815700000000,113231.62,113451.74,0.01752,0.93752,113341.68,220.12,113235.658053
1756090815750000000,113231.62,113451.74,0.01752,0.93752,113341.68,220.12,113235.658053
1756090815800000000,113231.62,113451.74,0.01752,0.93752,113341.68,220.12,113235.658053
1756090815850000000,113231.62,113451.74,0.01752,0.93752,113341.68,220.12,113235.658053
1756090815900000000,113231.62,113451.74,0.01752,0.93752,113341.68,220.12,113235.658053
1756090815950000000,113231.62,113451.74,0.01752,0.93752,113341.68,220.12,113235.658053
1756090816000000000,113231.62,113451.74,0.01752,0.93752,113341.68,220.12,113235.658053
1756090816050000000,113231.62,113451.74,0.01752,0.93752,113341.68,220.12,113235.658053
1756090816100000000,113231.62,113451.74,0.01752,0.93752,113341.68,220.12,113235.658053
1756090816150000000,113231.62,113451.74,0.01752,0.93752,113341.68,220.12,113235.658053
1756090816200000000,113231.62,113451.74,0.01752,0.93752,113341.68,220.12,113235.658053
1756090816250000000,113231.62,113451.74,0.01752,0.93752,113341.68,220.12,113235.658053
1756090816300000000,113231.62,113451.74,0.01752,0.93752,113341.68,220.12,113235.658053
1756090816350000000,113231.62,113451.74,0.01752,0.93752,113341.68,220.12,113235.658053
1756090816400000000,113231.62,113451.74,0.01752,0.93752,113341.68,220.12,113235.658053
1756090816450000000,113231.62,113451.73,0.01752,0.04122,113341.675,220.11,113297.270787
1756090816500000000,113231.62,113451.73,0.01752,0.04122,113341.675,220.11,113297.270787
1756090816550000000,113231.62,113451.72,0.01752,0.59379,113341.67,220.1,113237.928014
1756090816600000000,113231.62,113451.72,0.01752,0.59379,113341.67,220.1,113237.928014
1756090816650000000,113231.62,113451.72,0.01752,0.59379,113341.67,220.1,113237.928014
1756090816700000000,113231.62,113451.72,0.01752,0.59379,113341.67,220.1,113237.928014
1756090816750000000,113231.62,113451.72,0.01752,0.59379,113341.67,220.1,113237.928014
1756090816800000000,113231.62,113451.72,0.01752,0.59379,113341.67,220.1,113237.928014
1756090816850000000,113231.62,113451.72,0.01752,0.59379,113341.67,220.1,113237.928014
1756090816900000000,113231.62,113451.72,0.01752,0.59379,113341.67,220.1,113237.928014
1756090816950000000,113231.62,113451.72,0.01752,0.59379,113341.67,220.1,113237.928014
1756090817000000000,113231.62,113451.72,0.01752,0.59379,113341.67,220.1,113237.928014
1756090817050000000,113231.62,113451.72,0.01752,0.59379,113341.67,220.1,113237.928014
1756090817100000000,113231.62,113451.72,0.01752,0.59379,113341.67,220.1,113237.928014
1756090817150000000,113231.62,113451.72,0.01752,0.59379,113341.67,220.1,113237.928014
1756090817200000000,113231.62,113451.72,0.01752,0.59379,113341.67,220.1,113237.928014
1756090817250000000,113231.62,113451.72,0.01752,0.59379,113341.67,220.1,113237.928014
1756090817300000000,113231.62,113451.72,0.01752,0.59379,113341.67,220.1,113237.928014
1756090817350000000,113231.62,113451.71,0.01752,0.04122,113341.665,220.09,113297.264821
1756090817400000000,113231.62,113451.71,0.01752,0.04122,113341.665,220.09,113297.264821
1756090817450000000,113231.62,113451.7,0.01752,0.59379,113341.66,220.08,113237.927441
1756090817500000000,113231.62,113451.7,0.01752,0.59379,113341.66,220.08,113237.927441
1756090817550000000,113231.62,113451.69,0.11762,0.04129,113341.655,220.07,113394.508638
1756090817600000000,113231.62,113451.69,0.11762,0.04129,113341.655,220.07,113394.508638
1756090817650000000,113231.62,113451.68,0.11762,0.59379,113341.65,220.06,113268.003319
1756090817700000000,113231.62,113451.68,0.11762,0.59379,113341.65,220.06,113268.003319
1756090817750000000,113231.62,113451.68,0.11762,0.59379,113341.65,220.06,113268.003319
1756090817800000000,113231.62,113451.68,0.11762,0.59379,113341.65,220.06,113268.003319
1756090817850000000,113231.63,113451.67,0.04,0.04129,113341.65,220.04,113339.90408
1756090817900000000,113231.63,113451.67,0.04,0.04129,113341.65,220.04,113339.90408
1756090817950000000,113231.64,113451.66,0.11762,0.59379,113341.65,220.02,113268.016706
1756090818000000000,113231.64,113451.66,0.11762,0.59379,113341.65,220.02,113268.016706
1756090818050000000,113231.64,113451.66,0.11762,0.59379,113341.65,220.02,113268.016706
1756090818100000000,113231.64,113451.66,0.11762,0.59379,113341.65,220.02,113268.016706
1756090818150000000,113231.64,113451.66,0.11762,0.59379,113341.65,220.02,113268.016706
1756090818200000000,113231.64,113451.66,0.11762,0.59379,113341.65,220.02,113268.016706
1756090818250000000,113231.64,113451.66,0.11762,0.59379,113341.65,220.02,113268.016706
1756090818300000000,113231.64,113451.66,0.11762,0.59379,113341.65,220.02,113268.016706
1756090818350000000,113231.64,113451.66,0.11762,0.59379,113341.65,220.02,113268.016706
1756090818400000000,113231.64,113451.66,0.11762,0.59379,113341.65,220.02,113268.016706
1756090818450000000,113231.64,113451.64,0.11762,0.21741,113341.64,220,113308.876068
1756090818500000000,113231.64,113451.64,0.11762,0.21741,113341.64,220,113308.876068
1756090818550000000,113231.64,113451.63,0.11762,0.59379,113341.635,219.99,113268.011746
1756090818600000000,113231.64,113451.63,0.11762,0.59379,113341.635,219.99,113268.011746
1756090818650000000,113231.64,113451.63,0.11762,0.59379,113341.635,219.99,113268.011746
1756090818700000000,113231.64,113451.63,0.11762,0.59379,113341.635,219.99,113268.011746
1756090818750000000,113231.64,113451.63,0.11762,0.59379,113341.635,219.99,113268.011746
1756090818800000000,113231.64,113451.63,0.11762,0.59379,113341.635,219.99,113268.011746
1756090818850000000,113231.64,113451.63,0.11762,0.59379,113341.635,219.99,113268.011746
1756090818900000000,113231.64,113451.63,0.11762,0.59379,113341.635,219.99,113268.011746
1756090818950000000,113231.62,113451.63,0.11762,0.93752,113341.625,220.01,113256.145254
1756090819000000000,113231.62,113451.63,0.11762,0.93752,113341.625,220.01,113256.145254
1756090819050000000,113231.62,113451.63,0.11762,0.93752,113341.625,220.01,113256.145254
1756090819100000000,113231.62,113451.63,0.11762,0.93752,113341.625,220.01,113256.145254
1756090819150000000,113231.62,113451.63,0.11762,0.93752,113341.625,220.01,113256.145254
1756090819200000000,113231.62,113451.63,0.11762,0.93752,113341.625,220.01,113256.145254
1756090819250000000,113231.62,113451.63,0.11762,0.93752,113341.625,220.01,113256.145254
1756090819300000000,113231.62,113451.63,0.11762,0.93752,113341.625,220.01,113256.145254
1756090819350000000,113231.62,113451.63,0.11762,0.93752,113341.625,220.01,113256.145254
1756090819400000000,113231.62,113451.63,0.11762,0.93752,113341.625,220.01,113256.145254
1756090819450000000,113231.62,113451.63,0.11762,0.93752,113341.625,220.01,113256.145254
1756090819500000000,113231.62,113451.63,0.11762,0.93752,113341.625,220.01,113256.145254
1756090819550000000,113231.62,113451.63,0.11762,0.93752,113341.625,220.01,113256.145254
1756090819600000000,113231.62,113451.63,0.11762,0.93752,113341.625,220.01,113256.145254
1756090819650000000,113231.62,113451.63,0.11762,0.93752,113341.625,220.01,113256.145254
1756090819700000000,113231.62,113451.63,0.11762,0.93752,113341.625,220.01,113256.145254
1756090819750000000,113231.62,113451.63,0.11762,0.93752,113341.625,220.01,113256.145254
1756090819800000000,113231.62,113451.63,0.11762,0.93752,113341.625,220.01,113256.145254
1756090819850000000,113231.63,113451.63,0.04,0.93752,113341.63,220,113240.632373
1756090819900000000,113231.63,113451.63,0.04,0.93752,113341.63,220,113240.632373
1756090819950000000,113231.64,113451.63,0.11762,0.93752,113341.635,219.99,113256.163024
1756090820000000000,113231.64,113451.63,0.11762,0.93752,113341.635,219.99,113256.163024
1756090820050000000,113231.64,113451.63,0.11762,0.93752,113341.635,219.99,113256.163024
1756090820100000000,113231.64,113451.63,0.11762,0.93752,113341.635,219.99,113256.163024
1756090820150000000,113231.64,113451.63,0.11762,0.93752,113341.635,219.99,113256.163024
1756090820200000000,113231.64,113451.63,0.11762,0.93752,113341.635,219.99,113256.163024
1756090820250000000,113231.64,113451.63,0.11762,0.93752,113341.635,219.99,113256.163024
1756090820300000000,113231.64,113451.63,0.11762,0.93752,113341.635,219.99,113256.163024
1756090820350000000,113231.64,113451.63,0.11762,0.93752,113341.635,219.99,113256.163024
1756090820400000000,113231.64,113451.63,0.11762,0.93752,113341.635,219.99,113256.163024
1756090820450000000,113231.64,113451.63,0.11762,0.93752,113341.635,219.99,113256.163024
1756090820500000000,113231.64,113451.63,0.11762,0.93752,113341.635,219.99,113256.163024
1756090820550000000,113231.64,113451.63,0.11762,0.93752,113341.635,219.99,113256.163024
1756090820600000000,113231.64,113451.63,0.11762,0.93752,113341.635,219.99,113256.163024
1756090820650000000,113231.64,113451.63,0.11762,0.93752,113341.635,219.99,113256.163024
1756090820700000000,113231.64,113451.63,0.11762,0.93752,113341.635,219.99,113256.163024
1756090820750000000,113231.64,113451.63,0.11762,0.93752,113341.635,219.99,113256.163024
1756090820800000000,113231.64,113451.63,0.11762,0.93752,113341.635,219.99,113256.163024
1756090820850000000,113231.64,113451.62,0.11762,0.04129,113341.63,219.98,113394.462023
1756090820900000000,113231.64,113451.62,0.11762,0.04129,113341.63,219.98,113394.462023
1756090820950000000,113231.62,113451.6,0.11762,0.00033,113341.61,219.98,113450.984541
1756090821000000000,113231.62,113451.6,0.11762,0.00033,113341.61,219.98,113450.984541
1756090821050000000,113231.62,113451.6,0.11762,0.00033,113341.61,219.98,113450.984541
1756090821100000000,113231.62,113451.6,0.11762,0.00033,113341.61,219.98,113450.984541
1756090821150000000,113231.62,113451.6,0.11762,0.00033,113341.61,219.98,113450.984541
1756090821200000000,113231.62,113451.6,0.11762,0.00033,113341.61,219.98,113450.984541
1756090821250000000,113231.62,113451.6,0.11762,0.00033,113341.61,219.98,113450.984541
1756090821300000000,113231.62,113451.6,0.11762,0.00033,113341.61,219.98,113450.984541
1756090821350000000,113231.62,113451.6,0.11762,0.00033,113341.61,219.98,113450.984541
1756090821400000000,113231.62,113451.6,0.11762,0.00033,113341.61,219.98,113450.984541
1756090821450000000,113231.62,113451.61,0.11762,0.59379,113341.615,219.99,113267.991746
1756090821500000000,113231.62,113451.61,0.11762,0.59379,113341.615,219.99,113267.991746
1756090821550000000,113231.62,113451.61,0.11762,0.59379,113341.615,219.99,113267.991746
1756090821600000000,113231.62,113451.61,0.11762,0.59379,113341.615,219.99,113267.991746
1756090821650000000,113231.63,113451.6,0.04,0.04129,113341.615,219.97,113339.869636
1756090821700000000,113231.63,113451.6,0.04,0.04129,113341.615,219.97,113339.869636
1756090821750000000,113231.64,113451.59,0.11762,0.59379,113341.615,219.95,113268.005133
1756090821800000000,113231.64,113451.59,0.11762,0.59379,113341.615,219.95,113268.005133
1756090821850000000,113231.64,113451.59,0.11762,0.59379,113341.615,219.95,113268.005133
1756090821900000000,113231.64,113451.59,0.11762,0.59379,113341.615,219.95,113268.005133
1756090821950000000,113231.64,113451.59,0.11762,0.59379,113341.615,219.95,113268.005133
1756090822000000000,113231.64,113451.59,0.11762,0.59379,113341.615,219.95,113268.005133
1756090822050000000,113231.64,113451.59,0.11762,0.59379,113341.615,219.95,113268.005133
1756090822100000000,113231.64,113451.59,0.11762,0.59379,113341.615,219.95,113268.005133
1756090822150000000,113231.64,113451.59,0.11762,0.59379,113341.615,219.95,113268.005133
